x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.37230345606803894,0.6609535813331604,4.555774353320885e-07,0.4176338016986847,0.5861580967903137,0.012530897743999958,0.4823918342590332,0.551075279712677,0.011506356298923492,0.5377019643783569,0.5617991089820862,0.006525708362460136,0.5778961181640625,0.5764376521110535,0.00159095146227628,0.48205065727233887,0.4825582206249237,-0.012640808708965778,0.5725799798965454,0.42818784713745117,-0.02485327050089836,0.6214971542358398,0.39818108081817627,-0.027817560359835625,0.6587740182876587,0.37098899483680725,-0.02803356945514679,0.5037438869476318,0.5235727429389954,-0.028283488005399704,0.5927496552467346,0.46042636036872864,-0.03949663043022156,0.6430827975273132,0.4268471896648407,-0.045272696763277054,0.6842837929725647,0.39358025789260864,-0.04878871142864227,0.5189113616943359,0.5753684043884277,-0.04083345830440521,0.5923969745635986,0.5367069244384766,-0.05407869070768356,0.5712030529975891,0.5567007064819336,-0.04849560186266899,0.5457876920700073,0.56751948595047,-0.04034204035997391,0.5285086035728455,0.6283420324325562,-0.0521625354886055,0.5616971254348755,0.5917357206344604,-0.05666759982705116,0.5411979556083679,0.5916815996170044,-0.04690050333738327,0.5229977965354919,0.5968411564826965,-0.03719024732708931,h
0.35022681951522827,0.5913636684417725,5.189971261643223e-07,0.41605156660079956,0.5192023515701294,0.019509464502334595,0.4905487895011902,0.5126051306724548,0.022077608853578568,0.543445885181427,0.5543161034584045,0.01969810016453266,0.5773006677627563,0.5938442349433899,0.017015164718031883,0.5188941359519958,0.4622035026550293,-0.003731164848431945,0.6184271574020386,0.45406001806259155,-0.01097275223582983,0.669877290725708,0.4494146704673767,-0.010919406078755856,0.7099313735961914,0.4457637369632721,-0.009436742402613163,0.530998706817627,0.5125148296356201,-0.021306071430444717,0.6321867108345032,0.48809701204299927,-0.028373420238494873,0.6877114176750183,0.4756726324558258,-0.03200823441147804,0.7330315113067627,0.46562421321868896,-0.034062206745147705,0.5322244167327881,0.5712178349494934,-0.03518363833427429,0.6063163876533508,0.5655127763748169,-0.04327692836523056,0.5786958336830139,0.5676121711730957,-0.036654070019721985,0.549153745174408,0.5645273923873901,-0.02827657386660576,0.5251020789146423,0.6289099454879761,-0.047405656427145004,0.5679965019226074,0.6058330535888672,-0.049917563796043396,0.5507521629333496,0.591463565826416,-0.039988867938518524,0.5314838886260986,0.5853727459907532,-0.029740724712610245,h
0.34416159987449646,0.5369402170181274,4.6465507352877466e-07,0.42022737860679626,0.47134581208229065,0.021845618262887,0.498442143201828,0.47553953528404236,0.023773256689310074,0.5449497699737549,0.5298123955726624,0.02142745815217495,0.5711261034011841,0.580035924911499,0.0187658853828907,0.5259008407592773,0.43000659346580505,-0.013177840039134026,0.6336696743965149,0.44172462821006775,-0.019557885825634003,0.6892631649971008,0.44534212350845337,-0.01686454750597477,0.7322020530700684,0.4446442425251007,-0.013820637948811054,0.5347893238067627,0.4884639084339142,-0.03147394210100174,0.6434476971626282,0.49059855937957764,-0.03898981213569641,0.7019295692443848,0.4886140525341034,-0.04119688645005226,0.7497172355651855,0.4840131998062134,-0.04224398359656334,0.5319356918334961,0.5529012680053711,-0.04444090649485588,0.5996770858764648,0.565338134765625,-0.04953448474407196,0.5687976479530334,0.5557765364646912,-0.03979793190956116,0.5392736196517944,0.5401023030281067,-0.030286628752946854,0.5205240845680237,0.6112080216407776,-0.05555872619152069,0.5577186346054077,0.586709201335907,-0.05302192270755768,0.5389043688774109,0.5642979145050049,-0.03924327716231346,0.5200498104095459,0.5532549619674683,-0.027246443554759026,h
0.32890093326568604,0.5228396058082581,5.00103453759948e-07,0.4123241901397705,0.468755304813385,0.02419014647603035,0.49195560812950134,0.48188334703445435,0.02417731285095215,0.5345656871795654,0.5417624711990356,0.018543362617492676,0.5573396682739258,0.5937678217887878,0.012386671267449856,0.5275309681892395,0.4411325454711914,-0.01347054447978735,0.6349130272865295,0.4751006066799164,-0.021645957604050636,0.6902066469192505,0.4911186099052429,-0.0214829221367836,0.7322957515716553,0.501468300819397,-0.020512858405709267,0.5280598402023315,0.5037578344345093,-0.035089798271656036,0.639457106590271,0.5272058844566345,-0.04066793993115425,0.6955347061157227,0.5381951928138733,-0.04232732579112053,0.7396904230117798,0.5460782647132874,-0.04435218498110771,0.514892578125,0.5697977542877197,-0.051030587404966354,0.5915650725364685,0.5981186032295227,-0.05097951740026474,0.561922550201416,0.5865002274513245,-0.035168927162885666,0.5323625802993774,0.5696332454681396,-0.02368541993200779,0.49184805154800415,0.6275114417076111,-0.0657200813293457,0.5338926315307617,0.618046760559082,-0.05763447657227516,0.5167019963264465,0.598906397819519,-0.03807584568858147,0.49790000915527344,0.5882715582847595,-0.022994333878159523,h
0.34316572546958923,0.514346718788147,5.051346647633181e-07,0.43117666244506836,0.4822336435317993,0.02857827953994274,0.5072565674781799,0.5095848441123962,0.03295082598924637,0.5436380505561829,0.5672778487205505,0.030040329322218895,0.5641297101974487,0.6199907660484314,0.02661828137934208,0.5555777549743652,0.4858090281486511,0.0006184242083691061,0.6521381735801697,0.5390129089355469,-0.00425192853435874,0.7032557129859924,0.571313202381134,-0.0027352157048881054,0.7429737448692322,0.5951935052871704,-0.0004578709485940635,0.5513732433319092,0.5419653058052063,-0.021053245291113853,0.65265953540802,0.5915428400039673,-0.01904274709522724,0.7054840326309204,0.6153443455696106,-0.017443504184484482,0.7459025979042053,0.6326058506965637,-0.01839444786310196,0.531437337398529,0.597589910030365,-0.038048092275857925,0.5886527895927429,0.6546711921691895,-0.02921001799404621,0.5600520372390747,0.6375406980514526,-0.015032715164124966,0.5330191850662231,0.6132535934448242,-0.007001441437751055,0.5012685656547546,0.64487624168396,-0.05417102575302124,0.5267189741134644,0.6590195298194885,-0.03888637199997902,0.5079087615013123,0.6386482119560242,-0.021459301933646202,0.4897065758705139,0.621399998664856,-0.009602763690054417,h
0.3424122929573059,0.530897319316864,4.638649215849e-07,0.4297516942024231,0.48947152495384216,0.022791551426053047,0.507445752620697,0.5149565935134888,0.02277691662311554,0.547015905380249,0.5757289528846741,0.01748051680624485,0.561924397945404,0.6319877505302429,0.012068379670381546,0.5521409511566162,0.48880332708358765,-0.015459153801202774,0.6526349782943726,0.5344786047935486,-0.022537091746926308,0.7052100896835327,0.5614839196205139,-0.0214712955057621,0.747534990310669,0.5812946557998657,-0.0196667592972517,0.5475907921791077,0.5497825145721436,-0.03473687171936035,0.6554884910583496,0.587657630443573,-0.0346098355948925,0.7120660543441772,0.6061923503875732,-0.03321681171655655,0.7564176321029663,0.6185619831085205,-0.0340123176574707,0.5274792909622192,0.6111553907394409,-0.04844396188855171,0.5883187651634216,0.6499720811843872,-0.04164858162403107,0.5615770220756531,0.6296659111976624,-0.02717813104391098,0.5336753726005554,0.6032068133354187,-0.018010301515460014,0.4974382817745209,0.661239504814148,-0.06141940504312515,0.5246253609657288,0.6594664454460144,-0.04680000990629196,0.5088464021682739,0.6393744945526123,-0.02831917256116867,0.4903945326805115,0.6239463090896606,-0.015081310644745827,h
0.34095656871795654,0.5343523621559143,4.008263090327091e-07,0.424121618270874,0.476175457239151,0.026607416570186615,0.50435870885849,0.4884597361087799,0.02891743741929531,0.550011932849884,0.5468736290931702,0.02587297186255455,0.5757154226303101,0.6002730131149292,0.02245660498738289,0.5364277958869934,0.4503939151763916,-0.014685790985822678,0.6461869478225708,0.4624408781528473,-0.019835207611322403,0.6991178393363953,0.46907737851142883,-0.015100809745490551,0.7397943735122681,0.472635954618454,-0.010870239697396755,0.5401424169540405,0.5159797072410583,-0.036682967096567154,0.6566917300224304,0.5252599716186523,-0.04087037593126297,0.7162835597991943,0.5320075750350952,-0.040140602737665176,0.7615761756896973,0.5368114709854126,-0.04017895087599754,0.5287967324256897,0.5836741924285889,-0.05255274102091789,0.6038174629211426,0.5984749794006348,-0.052049439400434494,0.5753173828125,0.5835443735122681,-0.03768853470683098,0.5458824038505554,0.5652678608894348,-0.02687249891459942,0.5075874924659729,0.6424317359924316,-0.0665183812379837,0.5494719743728638,0.6192828416824341,-0.05708719417452812,0.5327773094177246,0.5957082509994507,-0.03794058784842491,0.512593150138855,0.5839039087295532,-0.023465629667043686,h
0.34441590309143066,0.5299883484840393,5.116982606523379e-07,0.4185612201690674,0.46122652292251587,0.01888752542436123,0.4976506233215332,0.46323278546333313,0.01980447955429554,0.551162600517273,0.5194221138954163,0.01653275266289711,0.5819821357727051,0.5712621212005615,0.013154788874089718,0.527718722820282,0.41390395164489746,-0.014318425208330154,0.640221357345581,0.4227764904499054,-0.023585673421621323,0.6981757879257202,0.427179217338562,-0.02209063060581684,0.7443093061447144,0.4289102256298065,-0.018791239708662033,0.5375697612762451,0.4739221930503845,-0.03186202421784401,0.6556637287139893,0.4692631959915161,-0.04171871766448021,0.7194030284881592,0.468361496925354,-0.04446062445640564,0.7713138461112976,0.4656223654747009,-0.044905710965394974,0.535692036151886,0.5404231548309326,-0.04473767429590225,0.615355372428894,0.5527767539024353,-0.05514192581176758,0.5853831171989441,0.5496087074279785,-0.04719410836696625,0.5544581413269043,0.5373914837837219,-0.03655214235186577,0.5254582166671753,0.6009703278541565,-0.05569707602262497,0.5741530060768127,0.583802342414856,-0.05677855387330055,0.5550336241722107,0.5678572058677673,-0.0436340793967247,0.5338422060012817,0.5591217875480652,-0.030646272003650665,h
0.32776689529418945,0.5058128833770752,6.283011089180945e-07,0.3915752172470093,0.4350074827671051,0.017007192596793175,0.46622493863105774,0.4262530505657196,0.011861909180879593,0.5201011896133423,0.4753272533416748,0.0011285593500360847,0.5514270663261414,0.5244717001914978,-0.009609282948076725,0.48742470145225525,0.36914700269699097,-0.021941499784588814,0.5924875736236572,0.36734870076179504,-0.0381389819085598,0.6507239937782288,0.36734604835510254,-0.04538595676422119,0.6969766616821289,0.3645890951156616,-0.050163980573415756,0.4962269961833954,0.4238888621330261,-0.0430527999997139,0.6041848659515381,0.41210755705833435,-0.05695558339357376,0.6687639951705933,0.4107537269592285,-0.06555496156215668,0.7203526496887207,0.40637463331222534,-0.07360685616731644,0.4954868257045746,0.486689031124115,-0.059601832181215286,0.5876024961471558,0.4932916462421417,-0.06939522922039032,0.5609697699546814,0.5048262476921082,-0.057590242475271225,0.5292192697525024,0.5041828751564026,-0.047591328620910645,0.4888468086719513,0.5494409203529358,-0.07544158399105072,0.5408897399902344,0.5360037088394165,-0.076751209795475,0.5247947573661804,0.5288156270980835,-0.06245866045355797,0.504615843296051,0.5251597166061401,-0.05057665333151817,h
0.31785061955451965,0.5089261531829834,4.858782176597742e-07,0.38603508472442627,0.44373345375061035,0.024177847430109978,0.46034538745880127,0.43798932433128357,0.02492380328476429,0.5102699398994446,0.4873993992805481,0.01908840984106064,0.5387710928916931,0.5398486256599426,0.01239041518419981,0.4840390980243683,0.38127201795578003,-0.010971732437610626,0.5877296924591064,0.38532429933547974,-0.02199690416455269,0.6423144340515137,0.38666069507598877,-0.024390270933508873,0.6861286163330078,0.3852369487285614,-0.02577502653002739,0.49374982714653015,0.43235158920288086,-0.033397164195775986,0.6002463698387146,0.4241737425327301,-0.043743085116147995,0.6582297086715698,0.4239896237850189,-0.04843965172767639,0.7052868604660034,0.42070820927619934,-0.0527191124856472,0.49267324805259705,0.4925236105918884,-0.051158659160137177,0.5811485648155212,0.49875158071517944,-0.06097117438912392,0.5530344247817993,0.5104624629020691,-0.0511024035513401,0.522567093372345,0.5107662081718445,-0.041567739099264145,0.48428404331207275,0.5540977120399475,-0.06707564741373062,0.5358260273933411,0.5377388000488281,-0.07063496112823486,0.519399881362915,0.5290505290031433,-0.0595543198287487,0.5002878904342651,0.5260915160179138,-0.04923808574676514,h
0.31246504187583923,0.5535922050476074,5.769378503828193e-07,0.38043302297592163,0.49096035957336426,0.017400071024894714,0.4559254050254822,0.489590585231781,0.015706179663538933,0.5048047304153442,0.5412576794624329,0.009083609096705914,0.5319932103157043,0.5921698808670044,0.0023221084848046303,0.48630738258361816,0.4445764720439911,-0.013317056000232697,0.5941475033760071,0.45773226022720337,-0.02235943078994751,0.6493777632713318,0.4673992097377777,-0.023090776056051254,0.6924384236335754,0.4721865952014923,-0.022344114258885384,0.49510255455970764,0.5028271675109863,-0.030672021210193634,0.6064637303352356,0.5066002607345581,-0.035442911088466644,0.6644138693809509,0.5124292373657227,-0.03789388760924339,0.7101716995239258,0.5132773518562317,-0.040770333260297775,0.4910021424293518,0.5658116936683655,-0.043707821518182755,0.5716541409492493,0.580967903137207,-0.04609047621488571,0.5417273640632629,0.5794236660003662,-0.03528466075658798,0.5093410015106201,0.5691388249397278,-0.026383383199572563,0.47823235392570496,0.6229931712150574,-0.05582618713378906,0.5190621614456177,0.6128074526786804,-0.05138248950242996,0.49997514486312866,0.6006600260734558,-0.03693102300167084,0.47903022170066833,0.5941907167434692,-0.02507421374320984,h
0.31576022505760193,0.6353791356086731,5.531618967324903e-07,0.39025717973709106,0.5696200728416443,0.014808811247348785,0.467803418636322,0.570810854434967,0.010978460311889648,0.516517162322998,0.622535765171051,0.003051336854696274,0.5448729991912842,0.6682872772216797,-0.004936262033879757,0.49598824977874756,0.5280122756958008,-0.02119649387896061,0.6014608144760132,0.5430780649185181,-0.033721454441547394,0.6580634713172913,0.5463771224021912,-0.037497952580451965,0.7040036916732788,0.5459035634994507,-0.03933601826429367,0.5012485980987549,0.5877455472946167,-0.039112240076065063,0.6099801063537598,0.5892152190208435,-0.04863470047712326,0.6709473133087158,0.589146077632904,-0.05421940237283707,0.7219354510307312,0.5868670344352722,-0.0591617152094841,0.49396491050720215,0.65385502576828,-0.0523158460855484,0.5695505142211914,0.6660702228546143,-0.05922745168209076,0.537873387336731,0.6562466621398926,-0.0490267388522625,0.5053941607475281,0.6409858465194702,-0.039896223694086075,0.47770920395851135,0.7137020230293274,-0.06473555415868759,0.5150065422058105,0.6927929520606995,-0.06472275406122208,0.4952118694782257,0.6735039353370667,-0.050967540591955185,0.4748862087726593,0.6637980937957764,-0.038949549198150635,h
0.30998629331588745,0.6341549158096313,5.286176474328386e-07,0.38167664408683777,0.5654962658882141,0.01444530114531517,0.4600219130516052,0.5635985732078552,0.011649606749415398,0.5126535296440125,0.6138591170310974,0.004729404579848051,0.5439561605453491,0.6553891897201538,-0.0022671367041766644,0.4854941666126251,0.5157163739204407,-0.018436525017023087,0.5930207967758179,0.5235920548439026,-0.029770378023386,0.649228572845459,0.5252321362495422,-0.03193493187427521,0.6934723854064941,0.5234774351119995,-0.03211703523993492,0.49290844798088074,0.5753151178359985,-0.035615891218185425,0.6030659675598145,0.5698912739753723,-0.04469124600291252,0.6615174412727356,0.5669342875480652,-0.04926050454378128,0.7095531225204468,0.5608885288238525,-0.052776359021663666,0.4885192811489105,0.6414158940315247,-0.04846187308430672,0.5669450163841248,0.6461551189422607,-0.05690513923764229,0.5350224375724792,0.640221118927002,-0.04814549908041954,0.5024416446685791,0.6278170943260193,-0.03907304257154465,0.47535964846611023,0.7016405463218689,-0.06026367098093033,0.5139101147651672,0.6783714890480042,-0.06090449541807175,0.4938613176345825,0.6615280508995056,-0.04788457974791527,0.473579466342926,0.6539683938026428,-0.03606703504920006,h
